"municipality_code","municipality_name","year","population_total","population_working_age","share_postsecondary","employment_rate","unemployment_rate","labour_market_source_table","disposable_income_pbb","price_base_amount","disposable_income_sek_nominal","new_firm_starts_per_1000_16_64","program_exit_to_work_or_study_share"
"1497","Hjo",2022,9243,4693,0.361278369615563,84.7,8,"IntGr1KomUtbBAS",6.3,48300,304290,12.01260339,51.85185185
"1497","Hjo",2023,9258,4678,0.368774611999073,84.4,7.3,"IntGr1KomUtbBAS",5.4,52500,283500,9.26656151,55.71428572
"1498","Tidaholm",2016,12797,7044,0.245504174694926,80.6,13.2,"IntGr1KomKonUtb",5.5,44300,243650,6.1,5.97484277
"1498","Tidaholm",2017,12827,7015,0.249642232469391,81.3,12.1,"IntGr1KomKonUtb",5.7,44800,255360,8.6,29.48717949
"1498","Tidaholm",2018,12828,6951,0.260406736574515,81.9,11.2,"IntGr1KomKonUtb",5.8,45500,263900,4.5,25.96153846
"1498","Tidaholm",2019,12846,6961,0.265289912629071,81.6,10.7,"IntGr1KomKonUtb",5.8,46500,269700,6.6,33.33333333
"1498","Tidaholm",2020,12790,6887,0.270620204603581,81.3,12.2,"IntGr1KomKonUtb",5.8,47300,274340,9.6,75.67567567
"1498","Tidaholm",2021,12825,6837,0.279748468236053,82.9,11.3,"IntGr1KomKonUtb",6,47600,285600,11.36363636,
"1498","Tidaholm",2022,12839,6818,0.286290973679961,84.4,8.7,"IntGr1KomUtbBAS",6.2,48300,299460,7.30025686,
"1498","Tidaholm",2023,12839,6808,0.293218409497479,83.8,8,"IntGr1KomUtbBAS",5.4,52500,283500,6.37807029,
"1499","Falköping",2016,32806,17789,0.302221097260014,78.6,14.8,"IntGr1KomKonUtb",5.5,44300,243650,9,25.90361445
"1499","Falköping",2017,33077,17842,0.306153170670514,79.2,14.6,"IntGr1KomKonUtb",5.6,44800,250880,8.9,54.00843882
"1499","Falköping",2018,33155,17791,0.310502283105023,79.6,13.4,"IntGr1KomKonUtb",5.7,45500,259350,7.9,47.70642202
"1499","Falköping",2019,33246,17713,0.313751251251251,79.7,13,"IntGr1KomKonUtb",5.7,46500,265050,10,28.3464567
"1499","Falköping",2020,33238,17671,0.317614598357058,78.9,15.2,"IntGr1KomKonUtb",5.7,47300,269610,10.6,29.01785714
"1499","Falköping",2021,33270,17647,0.32356815758108,80.6,14.5,"IntGr1KomKonUtb",6,47600,285600,9.60639734,30.46875
"1499","Falköping",2022,33252,17656,0.336793758651063,82.4,12.1,"IntGr1KomUtbBAS",6.1,48300,294630,10.21201597,40.83333333
"1499","Falköping",2023,32991,17536,0.340312143129045,82.1,10.9,"IntGr1KomUtbBAS",5.3,52500,278250,8.79461976,30
"1715","Kil",2016,11800,6236,0.331207934821112,80.3,13.1,"IntGr1KomKonUtb",5.7,44300,252510,9.3,25
"1715","Kil",2017,11910,6244,0.335556335556336,81.4,12.1,"IntGr1KomKonUtb",5.8,44800,259840,8.6,
"1715","Kil",2018,11962,6241,0.346254583551598,82.3,11.2,"IntGr1KomKonUtb",5.9,45500,268450,7.7,21.05263158
"1715","Kil",2019,12087,6268,0.348687641230662,81.6,12,"IntGr1KomKonUtb",5.9,46500,274350,9.8,
"1715","Kil",2020,12115,6265,0.358346360951885,81.2,13.4,"IntGr1KomKonUtb",6,47300,283800,9.9,
"1715","Kil",2021,12134,6233,0.364759088537137,82.5,11.9,"IntGr1KomKonUtb",6.2,47600,295120,9.46465543,
"1715","Kil",2022,12115,6171,0.372970141435306,84.9,10,"IntGr1KomUtbBAS",6.4,48300,309120,8.71105862,
"1715","Kil",2023,12085,6125,0.379961531736318,85.4,8.7,"IntGr1KomUtbBAS",5.6,52500,294000,7.5443787,
"1730","Eda",2016,8526,4671,0.208125445473984,65.3,12.3,"IntGr1KomKonUtb",5.2,44300,230360,7.6,48.67256637
"1730","Eda",2017,8618,4738,0.212409946548919,66.1,12.1,"IntGr1KomKonUtb",5.2,44800,232960,8.4,32.96703297
"1730","Eda",2018,8575,4679,0.208547407753386,66.4,11.2,"IntGr1KomKonUtb",5.3,45500,241150,10.5,40.90909091
"1730","Eda",2019,8564,4613,0.209138012246821,66.6,11.6,"IntGr1KomKonUtb",5.3,46500,246450,8,25.49019608
"1730","Eda",2020,8550,4599,0.216095729704364,65.4,14.1,"IntGr1KomKonUtb",5.6,47300,264880,7.7,25.71428571
"1730","Eda",2021,8490,4560,0.220146606762828,66.5,13.9,"IntGr1KomKonUtb",5.8,47600,276080,7.83828383,43.24324324
"1730","Eda",2022,8535,4574,0.222979323308271,80,10.7,"IntGr1KomUtbBAS",6.2,48300,299460,7.38461539,54.79452055
"1730","Eda",2023,8499,4539,0.226660363980147,79.7,10,"IntGr1KomUtbBAS",5.3,52500,278250,9.0145462,28.57142857
"1737","Torsby",2016,12169,6484,0.240323413039739,75,13.6,"IntGr1KomKonUtb",5.3,44300,234790,9,
"1737","Torsby",2017,11890,6303,0.24081204060203,77.8,13.2,"IntGr1KomKonUtb",5.3,44800,237440,7.6,
"1737","Torsby",2018,11719,6186,0.24085637823372,78.8,10.7,"IntGr1KomKonUtb",5.5,45500,250250,9.1,
"1737","Torsby",2019,11616,6069,0.243981900452489,78.7,10.8,"IntGr1KomKonUtb",5.5,46500,255750,9.1,
"1737","Torsby",2020,11549,6036,0.248127169742372,77.3,12.3,"IntGr1KomKonUtb",5.7,47300,269610,10.9,
"1737","Torsby",2021,11472,5947,0.252499074416883,79.6,11.3,"IntGr1KomKonUtb",5.9,47600,280840,10.52962439,
"1737","Torsby",2022,11411,5847,0.263157894736842,83.9,9.2,"IntGr1KomUtbBAS",6.1,48300,294630,9.92594927,
"1737","Torsby",2023,11387,5784,0.267870579382995,83.5,7.9,"IntGr1KomUtbBAS",5.3,52500,278250,9.14927769,
"1760","Storfors",2016,4046,2138,0.211013896037056,74.5,21.7,"IntGr1KomKonUtb",5.3,44300,234790,10.3,26.19047619
"1760","Storfors",2017,4123,2167,0.210178117048346,75.4,19.8,"IntGr1KomKonUtb",5.4,44800,241920,8.3,14.94252874
"1760","Storfors",2018,4055,2107,0.208333333333333,76.7,18.3,"IntGr1KomKonUtb",5.5,45500,250250,10.7,34.375
"1760","Storfors",2019,4014,2065,0.210191082802548,77.7,16.8,"IntGr1KomKonUtb",5.6,46500,260400,6.9,24.65753425
"1760","Storfors",2020,3990,2017,0.215251487290427,76.5,17.1,"IntGr1KomKonUtb",5.7,47300,269610,11.2,18.18181818
"1760","Storfors",2021,3948,1974,0.224523160762943,79.4,15.8,"IntGr1KomKonUtb",5.9,47600,280840,6.0437006,51.28205128
"1760","Storfors",2022,3882,1944,0.225842076200994,80,13.2,"IntGr1KomUtbBAS",6.1,48300,294630,8.78815911,61.53846154
"1760","Storfors",2023,3801,1884,0.230464326160815,79.8,12.2,"IntGr1KomUtbBAS",5.3,52500,278250,11.3582584,
"1761","Hammarö",2016,15725,8504,0.505847953216374,85.3,10,"IntGr1KomKonUtb",6.3,44300,279090,9.8,
"1761","Hammarö",2017,16174,8724,0.507459006287757,86.1,9,"IntGr1KomKonUtb",6.4,44800,286720,8.2,
"1761","Hammarö",2018,16483,8804,0.515676068272606,86.6,8.1,"IntGr1KomKonUtb",6.5,45500,295750,7.7,
"1761","Hammarö",2019,16568,8722,0.528615009151922,85.8,8.3,"IntGr1KomKonUtb",6.6,46500,306900,8.3,
"1761","Hammarö",2020,16668,8715,0.540075637428327,85.4,9.6,"IntGr1KomKonUtb",6.6,47300,312180,8,
"1761","Hammarö",2021,16765,8724,0.551286742285645,85.9,8.7,"IntGr1KomKonUtb",6.8,47600,323680,9.5327886,
"1761","Hammarö",2022,16820,8686,0.564600904534898,88.5,7.5,"IntGr1KomUtbBAS",7,48300,338100,9.55781956,60.6060606
"1761","Hammarö",2023,16940,8680,0.577049981669314,87.4,6.9,"IntGr1KomUtbBAS",6.2,52500,325500,8.10867734,50
"1762","Munkfors",2016,3738,1968,0.192022792022792,72.8,17.4,"IntGr1KomKonUtb",5.3,44300,234790,7.3,
"1762","Munkfors",2017,3763,1977,0.194475760992108,73.8,16.7,"IntGr1KomKonUtb",5.4,44800,241920,8.2,15.15151515
"1762","Munkfors",2018,3789,1969,0.208403361344538,75,15.8,"IntGr1KomKonUtb",5.5,45500,250250,7.6,
"1762","Munkfors",2019,3740,1936,0.206331260599209,75.6,14.8,"IntGr1KomKonUtb",5.5,46500,255750,6.7,
"1762","Munkfors",2020,3725,1930,0.207191780821918,76.1,16.2,"IntGr1KomKonUtb",5.6,47300,264880,7.2,
"1762","Munkfors",2021,3680,1881,0.214160327677004,76.3,15.2,"IntGr1KomKonUtb",5.7,47600,271320,5.95238095,
"1762","Munkfors",2022,3701,1896,0.226983207874928,78.8,14.1,"IntGr1KomUtbBAS",5.8,48300,280140,6.88976378,46.15384615
"1762","Munkfors",2023,3669,1884,0.236183827806864,78.6,11.7,"IntGr1KomUtbBAS",5.1,52500,267750,10.76320939,28.94736842
"1763","Forshaga",2016,11451,6038,0.309872029250457,79.2,14.1,"IntGr1KomKonUtb",5.6,44300,248080,8.6,
"1763","Forshaga",2017,11509,6063,0.321519447473646,80.5,14,"IntGr1KomKonUtb",5.7,44800,255360,7.7,24.59016394
"1763","Forshaga",2018,11518,6023,0.324467116050282,80.8,12.9,"IntGr1KomKonUtb",5.7,45500,259350,6.4,27.02702702
"1763","Forshaga",2019,11499,5995,0.328249818445897,80.7,12.9,"IntGr1KomKonUtb",5.8,46500,269700,5,30.61224489
"1763","Forshaga",2020,11524,6035,0.334357491415146,79.7,13.9,"IntGr1KomKonUtb",5.8,47300,274340,7.2,4.44444444
"1763","Forshaga",2021,11606,6054,0.345672389127325,81.6,13.2,"IntGr1KomKonUtb",6,47600,285600,8.50805226,
"1763","Forshaga",2022,11578,6000,0.360295442262655,83.9,11,"IntGr1KomUtbBAS",6.2,48300,299460,7.74134791,18.60465117
"1763","Forshaga",2023,11538,6009,0.366960907944515,83.5,10.4,"IntGr1KomUtbBAS",5.4,52500,283500,6.88073395,11.76470589
"1764","Grums",2016,9063,4893,0.218892955169259,74.8,17.6,"IntGr1KomKonUtb",5.4,44300,239220,10.1,69.76744186
"1764","Grums",2017,9011,4824,0.221354764638347,76.7,15.7,"IntGr1KomKonUtb",5.5,44800,246400,8.8,
"1764","Grums",2018,9016,4770,0.227891941814823,78.3,13.5,"IntGr1KomKonUtb",5.6,45500,254800,7.8,60
"1764","Grums",2019,9047,4766,0.234955038044731,77.6,13.2,"IntGr1KomKonUtb",5.7,46500,265050,6.8,
"1764","Grums",2020,9043,4744,0.24070674621386,76.9,15.3,"IntGr1KomKonUtb",5.7,47300,269610,6.9,
"1764","Grums",2021,9091,4754,0.25176256538549,77.7,14.8,"IntGr1KomKonUtb",5.9,47600,280840,10.76531611,31.37254902
"1764","Grums",2022,9105,4744,0.261958997722096,80.7,13.2,"IntGr1KomUtbBAS",6,48300,289800,7.05329154,43.58974359
"1764","Grums",2023,9057,4719,0.269812185066422,79.5,12.3,"IntGr1KomUtbBAS",5.3,52500,278250,7.44222483,66.66666667
"1765","Årjäng",2016,9958,5384,0.201071281417388,68.3,11.6,"IntGr1KomKonUtb",5.1,44300,225930,8.8,
"1765","Årjäng",2017,9948,5373,0.209940193854403,69.9,11.5,"IntGr1KomKonUtb",5.2,44800,232960,7.4,27.90697675
"1765","Årjäng",2018,10011,5411,0.206368646662584,69.5,10.6,"IntGr1KomKonUtb",5.3,45500,241150,5.3,
"1765","Årjäng",2019,10070,5418,0.209240789741502,70,9.1,"IntGr1KomKonUtb",5.4,46500,251100,6.3,
"1765","Årjäng",2020,9996,5371,0.214667214461791,69.5,11,"IntGr1KomKonUtb",5.8,47300,274340,9.9,
"1765","Årjäng",2021,9942,5293,0.217300459674049,71,10.9,"IntGr1KomKonUtb",6,47600,285600,10.97943534,
"1765","Årjäng",2022,9914,5276,0.226138032305433,84.2,8.2,"IntGr1KomUtbBAS",6.3,48300,304290,10.61608075,
"1765","Årjäng",2023,9893,5275,0.228180862250263,84.2,7,"IntGr1KomUtbBAS",5.4,52500,283500,7.38137083,30.30303031
"1766","Sunne",2016,13425,7424,0.293921479460361,79.2,12.8,"IntGr1KomKonUtb",5.4,44300,239220,10.8,
"1766","Sunne",2017,13331,7334,0.297901459854015,80.1,12.1,"IntGr1KomKonUtb",5.5,44800,246400,9.2,
"1766","Sunne",2018,13261,7184,0.301680283644212,81.6,10.8,"IntGr1KomKonUtb",5.6,45500,254800,10.1,
"1766","Sunne",2019,13306,7173,0.30273376825101,80.8,10.2,"IntGr1KomKonUtb",5.6,46500,260400,9.7,43.24324324
"1766","Sunne",2020,13335,7190,0.306600863664405,79.9,12.4,"IntGr1KomKonUtb",5.7,47300,269610,11.4,38.29787234
"1766","Sunne",2021,13355,7136,0.313622291021672,81.6,11.2,"IntGr1KomKonUtb",6,47600,285600,11.74015132,35.41666667
"1766","Sunne",2022,13418,7105,0.323146137139311,84,9.6,"IntGr1KomUtbBAS",6.1,48300,294630,10.96892139,42.85714286
"1766","Sunne",2023,13366,7010,0.331037721083112,83.5,8.5,"IntGr1KomUtbBAS",5.3,52500,278250,11.35177453,59.01639344
"1780","Karlstad",2016,90198,53205,0.47778241483076,77.7,13.6,"IntGr1KomKonUtb",5.5,44300,243650,9.6,30.6870229
"1780","Karlstad",2017,91120,53355,0.482465485378846,78.5,13.8,"IntGr1KomKonUtb",5.6,44800,250880,9,19.03448276
"1780","Karlstad",2018,92497,54029,0.487834107299536,78.8,12.9,"IntGr1KomKonUtb",5.7,45500,259350,9.6,43.63852556
"1780","Karlstad",2019,93898,54872,0.494052756784068,78.6,12.5,"IntGr1KomKonUtb",5.7,46500,265050,9.2,35.7615894
"1780","Karlstad",2020,94828,55164,0.501505079643798,77.3,14.4,"IntGr1KomKonUtb",5.7,47300,269610,10.6,33.57664234
"1780","Karlstad",2021,95408,55321,0.509203860826784,79,13.3,"IntGr1KomKonUtb",6,47600,285600,10.44549443,30.84291188
"1780","Karlstad",2022,96466,55940,0.519484282196147,81.1,11.5,"IntGr1KomUtbBAS",6.1,48300,294630,9.48913721,38.12785388
"1780","Karlstad",2023,97233,56508,0.526478665409682,80.8,11,"IntGr1KomUtbBAS",5.3,52500,278250,8.70851407,40.37433155
"1781","Kristinehamn",2016,24671,13272,0.310778847778341,73.1,20.3,"IntGr1KomKonUtb",5.3,44300,234790,8.9,
"1781","Kristinehamn",2017,24650,13109,0.31483205008884,74.2,19,"IntGr1KomKonUtb",5.4,44800,241920,7.8,
"1781","Kristinehamn",2018,24336,12924,0.319277621603203,75.8,17.6,"IntGr1KomKonUtb",5.5,45500,250250,7.7,25.58922559
"1781","Kristinehamn",2019,24255,12799,0.322913088285812,75.2,15.4,"IntGr1KomKonUtb",5.6,46500,260400,7.5,25
"1781","Kristinehamn",2020,24190,12715,0.328841668826121,74.4,16.8,"IntGr1KomKonUtb",5.6,47300,264880,9.1,30.09708738
"1781","Kristinehamn",2021,24099,12587,0.334580903472887,76.1,15.9,"IntGr1KomKonUtb",5.8,47600,276080,10.02801947,49.71428572
"1781","Kristinehamn",2022,24053,12533,0.348290037610426,79,14,"IntGr1KomUtbBAS",5.9,48300,284970,8.03124079,37.64044944
"1781","Kristinehamn",2023,23817,12388,0.353573631796951,78.2,12.5,"IntGr1KomUtbBAS",5.2,52500,273000,5.6965303,
"1782","Filipstad",2016,10960,5707,0.195535180386685,69.7,21.1,"IntGr1KomKonUtb",5.1,44300,225930,6.1,
"1782","Filipstad",2017,10783,5545,0.200405679513185,72.3,20.1,"IntGr1KomKonUtb",5.2,44800,232960,7.6,29.94186046
"1782","Filipstad",2018,10837,5531,0.198947581461243,72.3,18.6,"IntGr1KomKonUtb",5.2,45500,236600,4.5,43.02325582
"1782","Filipstad",2019,10644,5382,0.195061728395062,72.1,18,"IntGr1KomKonUtb",5.3,46500,246450,4.7,33.67346939
"1782","Filipstad",2020,10503,5288,0.195739295507277,71.9,18,"IntGr1KomKonUtb",5.4,47300,255420,7.9,20.11173184
"1782","Filipstad",2021,10403,5254,0.201107797187899,73,16.1,"IntGr1KomKonUtb",5.5,47600,261800,10.22026432,29.41176471
"1782","Filipstad",2022,10315,5178,0.205039844927848,73.6,15.4,"IntGr1KomUtbBAS",5.7,48300,275310,8.27464789,
"1782","Filipstad",2023,10034,4995,0.212921847246892,73.6,14.2,"IntGr1KomUtbBAS",4.9,52500,257250,7.13266762,
"1783","Hagfors",2016,11917,6383,0.224206693254725,75.6,14.6,"IntGr1KomKonUtb",5.4,44300,239220,7.2,16
"1783","Hagfors",2017,11782,6231,0.223591549295775,77,13.6,"IntGr1KomKonUtb",5.6,44800,250880,7.8,14.49275362
"1783","Hagfors",2018,11698,6158,0.221787808779101,77.7,13.1,"IntGr1KomKonUtb",5.7,45500,259350,6.7,22.22222222
"1783","Hagfors",2019,11606,6068,0.228812040852894,77.6,12.4,"IntGr1KomKonUtb",5.6,46500,260400,5,14.81481481
"1783","Hagfors",2020,11517,5994,0.235975389069852,76.4,13.3,"IntGr1KomKonUtb",5.6,47300,264880,7.4,9.09090909
"1783","Hagfors",2021,11553,6013,0.240650406504065,77.5,12.7,"IntGr1KomKonUtb",5.8,47600,276080,9.46470132,57.14285714
"1783","Hagfors",2022,11589,5923,0.247995626822157,79,10,"IntGr1KomUtbBAS",6,48300,289800,8.0620155,36.36363637
"1783","Hagfors",2023,11536,5836,0.255268022181146,77.8,9.3,"IntGr1KomUtbBAS",5.1,52500,267750,12.40967641,
"1784","Arvika",2016,26054,14072,0.30485868529692,76.2,14.1,"IntGr1KomKonUtb",5.5,44300,243650,8.2,41.66666666
"1784","Arvika",2017,26060,13966,0.307888243254,77.2,13.1,"IntGr1KomKonUtb",5.6,44800,250880,9.9,27.44282744
"1784","Arvika",2018,26082,13796,0.309493264913406,77.7,11.6,"IntGr1KomKonUtb",5.7,45500,259350,8.9,37.27272728
"1784","Arvika",2019,26045,13728,0.314787937429447,78.6,11.5,"IntGr1KomKonUtb",5.7,46500,265050,7.6,29.62962962
"1784","Arvika",2020,25932,13582,0.318433029908973,77.7,13.8,"IntGr1KomKonUtb",5.8,47300,274340,9.5,22.5
"1784","Arvika",2021,25854,13478,0.326252144783071,79.2,12.1,"IntGr1KomKonUtb",5.9,47600,280840,9.50871632,37.22943723
"1784","Arvika",2022,25832,13401,0.337826730231794,83.5,9.4,"IntGr1KomUtbBAS",6.2,48300,299460,9.57894011,35.71428572
"1784","Arvika",2023,25682,13328,0.340502978160159,83.7,8.2,"IntGr1KomUtbBAS",5.4,52500,283500,9.3335177,26.22950819
"1785","Säffle",2016,15633,8215,0.258130636786007,73.1,20.2,"IntGr1KomKonUtb",5.1,44300,225930,7.7,46.66666667
"1785","Säffle",2017,15727,8171,0.257998638529612,74.6,19.5,"IntGr1KomKonUtb",5.2,44800,232960,8.5,45.05119454
"1785","Säffle",2018,15643,8068,0.259832808003289,75.2,18.9,"IntGr1KomKonUtb",5.3,45500,241150,9.5,33.33333333
"1785","Säffle",2019,15455,7956,0.264979841512582,75.7,17.4,"IntGr1KomKonUtb",5.4,46500,251100,9.9,21.55688623
"1785","Säffle",2020,15420,7898,0.267552447552448,74.7,18.7,"IntGr1KomKonUtb",5.5,47300,260150,9.2,37.19512195
"1785","Säffle",2021,15396,7883,0.272155437517473,75.2,17,"IntGr1KomKonUtb",5.7,47600,271320,9.29800093,51.2605042
"1785","Säffle",2022,15242,7791,0.282657657657658,78.3,14.5,"IntGr1KomUtbBAS",5.9,48300,284970,9.65453065,50
"1785","Säffle",2023,15011,7586,0.289023162134945,79.3,13,"IntGr1KomUtbBAS",5.1,52500,267750,7.31304553,38.15028902
"1814","Lekeberg",2016,7636,4079,0.309927360774818,84.5,9.7,"IntGr1KomKonUtb",5.8,44300,256940,9.7,40
"1814","Lekeberg",2017,7868,4192,0.315598235141448,85.1,9.6,"IntGr1KomKonUtb",5.8,44800,259840,11.7,51.1627907
"1814","Lekeberg",2018,8116,4276,0.328128934777134,85.7,9.4,"IntGr1KomKonUtb",6,45500,273000,12.1,
"1814","Lekeberg",2019,8234,4330,0.336555142503098,86.3,9,"IntGr1KomKonUtb",6,46500,279000,12.5,47.36842105
"1814","Lekeberg",2020,8472,4448,0.346653827636013,85.1,10.1,"IntGr1KomKonUtb",6,47300,283800,14.8,28
"1814","Lekeberg",2021,8603,4511,0.35628389530771,86.3,8.7,"IntGr1KomKonUtb",6.3,47600,299880,13.40206186,45.71428571
"1814","Lekeberg",2022,8756,4566,0.369722416608351,88.1,7.8,"IntGr1KomUtbBAS",6.5,48300,313950,12.55144033,43.33333333
"1814","Lekeberg",2023,8606,4464,0.377053082599381,87.2,7.4,"IntGr1KomUtbBAS",5.7,52500,299250,8.3248731,30.3030303
"1860","Laxå",2016,5709,2933,0.218188622754491,76.9,16.7,"IntGr1KomKonUtb",5.5,44300,243650,9.5,34.48275862
"1860","Laxå",2017,5643,2906,0.223106060606061,77.1,15.6,"IntGr1KomKonUtb",5.5,44800,246400,10.8,38.88888889
"1860","Laxå",2018,5637,2874,0.228735632183908,79.2,14.2,"IntGr1KomKonUtb",5.7,45500,259350,8.8,40.625
"1860","Laxå",2019,5683,2886,0.242493348536678,77.8,14.9,"IntGr1KomKonUtb",5.6,46500,260400,8.9,33.33333333
"1860","Laxå",2020,5659,2881,0.249240121580547,77.7,14.5,"IntGr1KomKonUtb",5.7,47300,269610,9.9,53.65853658
"1860","Laxå",2021,5582,2823,0.244717633499808,77.6,13.4,"IntGr1KomKonUtb",5.8,47600,276080,7.23684211,32.0754717
"1860","Laxå",2022,5576,2815,0.252891287586739,79.2,12,"IntGr1KomUtbBAS",6,48300,289800,10.85169352,27.27272727
"1860","Laxå",2023,5497,2739,0.258051689860835,78.8,11.7,"IntGr1KomUtbBAS",5.2,52500,273000,9.21658986,53.19148936
"1861","Hallsberg",2016,15649,8559,0.247292183218061,78.8,14.8,"IntGr1KomKonUtb",5.5,44300,243650,10.3,
"1861","Hallsberg",2017,15932,8663,0.249871794871795,78.9,15.1,"IntGr1KomKonUtb",5.6,44800,250880,8.4,31.25
"1861","Hallsberg",2018,15954,8578,0.261417728032935,79.9,14.7,"IntGr1KomKonUtb",5.7,45500,259350,8.5,27.34375
"1861","Hallsberg",2019,15932,8534,0.26605504587156,79.7,14.1,"IntGr1KomKonUtb",5.7,46500,265050,7.1,41.40625
"1861","Hallsberg",2020,15990,8522,0.27041275556127,79.3,15,"IntGr1KomKonUtb",5.7,47300,269610,8.1,19.48051948
"1861","Hallsberg",2021,16196,8601,0.27895471267284,80.5,13.9,"IntGr1KomKonUtb",6,47600,285600,10.75500108,48.51485149
"1861","Hallsberg",2022,16290,8681,0.287037037037037,82.9,11,"IntGr1KomUtbBAS",6.2,48300,299460,7.30005368,100
"1861","Hallsberg",2023,16232,8643,0.295125,81.9,10.9,"IntGr1KomUtbBAS",5.3,52500,278250,8.28201317,
"1862","Degerfors",2016,9609,5118,0.220125786163522,75.6,16.5,"IntGr1KomKonUtb",5.4,44300,239220,8.1,
"1862","Degerfors",2017,9668,5095,0.223210412147505,75.8,16.5,"IntGr1KomKonUtb",5.5,44800,246400,7.4,
"1862","Degerfors",2018,9665,5021,0.222271030090051,76,14.8,"IntGr1KomKonUtb",5.6,45500,254800,6.4,
"1862","Degerfors",2019,9666,5020,0.226132864056313,75.7,14.5,"IntGr1KomKonUtb",5.6,46500,260400,6.3,
"1862","Degerfors",2020,9631,4964,0.227836879432624,74.2,15.2,"IntGr1KomKonUtb",5.7,47300,269610,5.1,21.05263158
"1862","Degerfors",2021,9534,4877,0.237280504277353,75.9,15.7,"IntGr1KomKonUtb",5.8,47600,276080,10.34417905,38.88888888
"1862","Degerfors",2022,9530,4849,0.242554151624549,77.2,13.8,"IntGr1KomUtbBAS",6,48300,289800,7.55287009,
"1862","Degerfors",2023,9357,4781,0.25017135023989,76.8,13,"IntGr1KomUtbBAS",5.2,52500,273000,7.22983257,
"1863","Hällefors",2016,7138,3657,0.225530566993982,72.3,19.5,"IntGr1KomKonUtb",5.2,44300,230360,9.5,
"1863","Hällefors",2017,7109,3598,0.2202154626109,73.1,19.8,"IntGr1KomKonUtb",5.3,44800,237440,7.6,83.33333333
"1863","Hällefors",2018,6983,3547,0.224281150159744,74.9,17,"IntGr1KomKonUtb",5.3,45500,241150,9,53.84615384
"1863","Hällefors",2019,7013,3535,0.225311601150527,72.4,18,"IntGr1KomKonUtb",5.4,46500,251100,6.2,
"1863","Hällefors",2020,6896,3473,0.224344448041437,72.6,19.1,"IntGr1KomKonUtb",5.3,47300,250690,7.4,
"1863","Hällefors",2021,6849,3442,0.229990199281281,73.1,17.3,"IntGr1KomKonUtb",5.5,47600,261800,8.5538626,
"1863","Hällefors",2022,6656,3324,0.242169080498484,75.6,15.3,"IntGr1KomUtbBAS",5.7,48300,275310,9.39849624,
"1863","Hällefors",2023,6495,3249,0.247022796869684,74.2,12.7,"IntGr1KomUtbBAS",4.8,52500,252000,6.13325899,
"1864","Ljusnarsberg",2016,5006,2647,0.211120401337793,67.2,18.4,"IntGr1KomKonUtb",5.1,44300,225930,10.4,70.58823529
"1864","Ljusnarsberg",2017,4942,2566,0.214744963566224,69.1,19.6,"IntGr1KomKonUtb",5.1,44800,228480,11.3,46.36363637
"1864","Ljusnarsberg",2018,4846,2500,0.220562390158172,70.7,17.7,"IntGr1KomKonUtb",5.2,45500,236600,8.6,30.23255814
"1864","Ljusnarsberg",2019,4771,2456,0.210267857142857,69.8,17.4,"IntGr1KomKonUtb",5.2,46500,241800,5.5,50
"1864","Ljusnarsberg",2020,4674,2382,0.208467556373677,69.1,17.6,"IntGr1KomKonUtb",5.2,47300,245960,9.5,65.11627907
"1864","Ljusnarsberg",2021,4604,2318,0.217638691322902,72.6,15.9,"IntGr1KomKonUtb",5.5,47600,261800,9.23694779,
"1864","Ljusnarsberg",2022,4517,2275,0.22673031026253,74,14.6,"IntGr1KomUtbBAS",5.7,48300,275310,13.27433628,47.72727273
"1864","Ljusnarsberg",2023,4407,2193,0.225234105470675,74.6,12.5,"IntGr1KomUtbBAS",4.9,52500,257250,6.5546907,43.15789473
"1880","Örebro",2016,146631,85747,0.445885564504081,77.9,13.7,"IntGr1KomKonUtb",5.5,44300,243650,11.3,31.38780804
"1880","Örebro",2017,150291,87851,0.449200482227786,78.3,13.9,"IntGr1KomKonUtb",5.6,44800,250880,10.8,28.75647669
"1880","Örebro",2018,153367,89582,0.454412260456915,78.4,13.6,"IntGr1KomKonUtb",5.6,45500,254800,10.5,29.62112514
"1880","Örebro",2019,155696,90788,0.46001709816131,78.2,13.6,"IntGr1KomKonUtb",5.6,46500,260400,10.1,33.53808354
"1880","Örebro",2020,156381,91007,0.464904145439762,77,15.2,"IntGr1KomKonUtb",5.7,47300,269610,10.1,36.90303907
"1880","Örebro",2021,156987,90966,0.46949581960983,78.3,14.5,"IntGr1KomKonUtb",5.9,47600,280840,10.83820186,36.58536585
